University 1,University 2,Pairs,ALBERT,DistilBERT,DistilRoberta,MPNeTv1,MPNeTv2,MiniLM,Davinci,ada
University of Hong Kong,Yale University,HKU-YU,0.48830783,0.52751,0.4938495,0.71476847,0.56513095,0.50817734,0.836675098,0.851258257
University of Hong Kong,University of Toronto,HKU-U of T,0.5100902,0.5272263,0.60200447,0.63808876,0.6547831,0.5617927,0.867964238,0.874607583
University of Hong Kong,University of Illinois,HKU-UIUC,0.52095985,0.58621365,0.60834754,0.7086695,0.6240902,0.57526845,0.879138022,0.86672176
University of Hong Kong,Carnegie Mellon University,HKU-CMU,0.43832734,0.47165897,0.51527065,0.57597023,0.6267567,0.5302512,0.81147638,0.865071676
University of Hong Kong,Georgia Institute of Technology,HKU-Georgia Tech,0.41872793,0.44636476,0.5292294,0.61556226,0.5614532,0.49941495,0.87487146,0.854829412
University of Hong Kong,University of Cambridge,HKU-UCam,0.53364444,0.56271577,0.5195094,0.65601015,0.6187554,0.50102496,0.884040681,0.874969845
University of Hong Kong,University of Oxford,HKU-Oxon,0.51169664,0.5654848,0.523252,0.7001109,0.607463,0.53851646,0.892934304,0.873113823
University of Hong Kong,University College London,HKU-UCL,0.52537996,0.5905356,0.6553962,0.7688084,0.6320591,0.6001781,0.908659371,0.885100133
University of Hong Kong,EPFL,HKU-EPFL,0.4913645,0.4752807,0.5659524,0.6479584,0.5744127,0.5378648,0.866622776,0.867780574
University of Hong Kong,NTU,HKU-NTU,0.531743,0.53384304,0.57643944,0.7218215,0.5974543,0.5602901,0.913484343,0.875852383
University of Hong Kong,University of Waterloo,HKU-UWaterloo,0.40665054,0.44773316,0.46239495,0.6130022,0.5025965,0.48440266,0.885474862,0.863168391
